account_id,customer_id,account_type,balance,status
ACC0206981,CUST006981,Savings,30211,Active
ACC0206982,CUST006982,Savings,103869,Active
ACC0206983,CUST006983,Salary,189129,Active
ACC0206984,CUST006984,Salary,13176,Dormant
ACC0206985,CUST006985,Salary,174380,Active
ACC0206986,CUST006986,Savings,165623,Active
ACC0206987,CUST006987,Current,185884,Active
ACC0206988,CUST006988,Current,118536,Active
ACC0206989,CUST006989,Savings,120649,Active
ACC0206990,CUST006990,Salary,151198,Active
ACC0206991,CUST006991,Salary,186054,Active
ACC0206992,CUST006992,Salary,28771,Active
ACC0206993,CUST006993,Savings,194709,Active
ACC0206994,CUST006994,Salary,197116,Active
ACC0206995,CUST006995,Salary,165706,Active
ACC0206996,CUST006996,Salary,99747,Active
ACC0206997,CUST006997,Savings,42513,Active
ACC0206998,CUST006998,Current,85757,Active
ACC0206999,CUST006999,Salary,185445,Active
ACC0207000,CUST007000,Current,30887,Active
ACC0207001,CUST007001,Savings,105201,Active
ACC0207002,CUST007002,Salary,123985,Active
ACC0207003,CUST007003,Current,123387,Active
ACC0207004,CUST007004,Salary,191422,Active
ACC0207005,CUST007005,Current,101051,Active
ACC0207006,CUST007006,Salary,63414,Active
ACC0207007,CUST007007,Savings,120558,Active
ACC0207008,CUST007008,Salary,124646,Active
ACC0207009,CUST007009,Savings,145548,Active
ACC0207010,CUST007010,Salary,52522,Active
ACC0207011,CUST007011,Current,185396,Active
ACC0207012,CUST007012,Savings,113339,Active
ACC0207013,CUST007013,Savings,136479,Active
ACC0207014,CUST007014,Current,124870,Active
ACC0207015,CUST007015,Current,53471,Active
ACC0207016,CUST007016,Savings,14126,Active
ACC0207017,CUST007017,Salary,192778,Active
ACC0207018,CUST007018,Current,166513,Active
ACC0207019,CUST007019,Current,31584,Active
ACC0207020,CUST007020,Current,80429,Active
ACC0207021,CUST007021,Salary,13862,Active
ACC0207022,CUST007022,Salary,194417,Active
ACC0207023,CUST007023,Salary,172044,Active
ACC0207024,CUST007024,Savings,47932,Active
ACC0207025,CUST007025,Salary,55228,Active
ACC0207026,CUST007026,Salary,86253,Active
ACC0207027,CUST007027,Salary,33149,Active
ACC0207028,CUST007028,Current,63070,Active
ACC0207029,CUST007029,Current,166222,Active
ACC0207030,CUST007030,Current,190294,Active
ACC0207031,CUST007031,Savings,55721,Active
ACC0207032,CUST007032,Current,63989,Active
ACC0207033,CUST007033,Salary,82177,Active
ACC0207034,CUST007034,Salary,152434,Active
ACC0207035,CUST007035,Savings,172963,Active
ACC0207036,CUST007036,Current,79725,Active
ACC0207037,CUST007037,Salary,95407,Active
ACC0207038,CUST007038,Savings,180379,Active
ACC0207039,CUST007039,Current,196904,Active
ACC0207040,CUST007040,Salary,171961,Active
ACC0207041,CUST007041,Current,18010,Active
ACC0207042,CUST007042,Current,108012,Active
ACC0207043,CUST007043,Salary,149341,Active
ACC0207044,CUST007044,Savings,29696,Active
ACC0207045,CUST007045,Current,193960,Active
ACC0207046,CUST007046,Savings,175700,Active
ACC0207047,CUST007047,Salary,38320,Active
ACC0207048,CUST007048,Salary,55483,Active
ACC0207049,CUST007049,Salary,123550,Active
ACC0207050,CUST007050,Savings,59912,Active
ACC0207051,CUST007051,Savings,18068,Active
ACC0207052,CUST007052,Current,157547,Active
ACC0207053,CUST007053,Salary,15020,Active
ACC0207054,CUST007054,Salary,177985,Active
ACC0207055,CUST007055,Salary,95601,Active
ACC0207056,CUST007056,Savings,55098,Active
ACC0207057,CUST007057,Current,55957,Active
ACC0207058,CUST007058,Current,71172,Active
ACC0207059,CUST007059,Current,191265,Active
ACC0207060,CUST007060,Current,169492,Active
ACC0207061,CUST007061,Savings,10997,Active
ACC0207062,CUST007062,Salary,171241,Dormant
ACC0207063,CUST007063,Salary,183015,Active
ACC0207064,CUST007064,Salary,126601,Active
ACC0207065,CUST007065,Savings,17320,Active
ACC0207066,CUST007066,Current,47891,Active
ACC0207067,CUST007067,Savings,50408,Dormant
ACC0207068,CUST007068,Salary,140778,Active
ACC0207069,CUST007069,Salary,160551,Dormant
ACC0207070,CUST007070,Salary,186087,Active
ACC0207071,CUST007071,Current,44048,Active
ACC0207072,CUST007072,Savings,33168,Active
ACC0207073,CUST007073,Savings,150830,Dormant
ACC0207074,CUST007074,Salary,74067,Dormant
ACC0207075,CUST007075,Savings,134587,Active
ACC0207076,CUST007076,Salary,161870,Dormant
ACC0207077,CUST007077,Current,67122,Dormant
ACC0207078,CUST007078,Current,29326,Active
ACC0207079,CUST007079,Savings,157295,Active
ACC0207080,CUST007080,Savings,83477,Active
ACC0207081,CUST007081,Savings,62175,Active
ACC0207082,CUST007082,Salary,31208,Dormant
ACC0207083,CUST007083,Savings,43824,Active
ACC0207084,CUST007084,Savings,9976,Active
ACC0207085,CUST007085,Salary,91033,Active
ACC0207086,CUST007086,Current,74983,Active
ACC0207087,CUST007087,Savings,146843,Active
ACC0207088,CUST007088,Savings,21708,Active
ACC0207089,CUST007089,Savings,197538,Active
ACC0207090,CUST007090,Current,118295,Active
ACC0207091,CUST007091,Current,41020,Active
ACC0207092,CUST007092,Savings,181197,Active
ACC0207093,CUST007093,Salary,5923,Active
ACC0207094,CUST007094,Current,76790,Active
ACC0207095,CUST007095,Current,75114,Active
ACC0207096,CUST007096,Salary,159109,Active
ACC0207097,CUST007097,Current,33342,Active
ACC0207098,CUST007098,Salary,36466,Active
ACC0207099,CUST007099,Savings,149859,Active
ACC0207100,CUST007100,Current,12359,Active
ACC0207101,CUST007101,Savings,104019,Active
ACC0207102,CUST007102,Savings,30845,Active
ACC0207103,CUST007103,Current,194854,Active
ACC0207104,CUST007104,Current,110541,Active
ACC0207105,CUST007105,Current,171623,Active
ACC0207106,CUST007106,Salary,111531,Active
ACC0207107,CUST007107,Salary,149745,Active
ACC0207108,CUST007108,Current,175308,Active
ACC0207109,CUST007109,Savings,168521,Active
ACC0207110,CUST007110,Salary,145942,Active
ACC0207111,CUST007111,Savings,50720,Active
ACC0207112,CUST007112,Savings,103159,Active
ACC0207113,CUST007113,Salary,78666,Active
ACC0207114,CUST007114,Savings,71160,Active
ACC0207115,CUST007115,Current,17592,Active
ACC0207116,CUST007116,Current,105223,Active
ACC0207117,CUST007117,Salary,165090,Active
ACC0207118,CUST007118,Savings,147771,Active
ACC0207119,CUST007119,Savings,14668,Active
ACC0207120,CUST007120,Savings,123174,Active
ACC0207121,CUST007121,Current,23298,Active
ACC0207122,CUST007122,Savings,17358,Active
ACC0207123,CUST007123,Current,25047,Active
ACC0207124,CUST007124,Salary,83222,Dormant
ACC0207125,CUST007125,Savings,118226,Active
ACC0207126,CUST007126,Salary,142005,Active
ACC0207127,CUST007127,Savings,198090,Active
ACC0207128,CUST007128,Savings,15328,Active
ACC0207129,CUST007129,Salary,24970,Active
ACC0207130,CUST007130,Savings,188582,Active
ACC0207131,CUST007131,Savings,138461,Active
ACC0207132,CUST007132,Current,192327,Active
ACC0207133,CUST007133,Salary,197026,Active
ACC0207134,CUST007134,Salary,44979,Active
ACC0207135,CUST007135,Salary,117391,Dormant
ACC0207136,CUST007136,Salary,188528,Active
ACC0207137,CUST007137,Savings,175514,Active
ACC0207138,CUST007138,Savings,54602,Active
ACC0207139,CUST007139,Current,172692,Active
ACC0207140,CUST007140,Salary,114556,Active
ACC0207141,CUST007141,Current,133600,Dormant
ACC0207142,CUST007142,Current,99445,Active
ACC0207143,CUST007143,Salary,198471,Active
ACC0207144,CUST007144,Salary,94800,Active
ACC0207145,CUST007145,Salary,117217,Active
ACC0207146,CUST007146,Savings,65968,Active
ACC0207147,CUST007147,Current,53560,Active
ACC0207148,CUST007148,Savings,80712,Active
ACC0207149,CUST007149,Savings,71147,Active
ACC0207150,CUST007150,Salary,166647,Active
ACC0207151,CUST007151,Salary,14297,Active
ACC0207152,CUST007152,Current,82474,Active
ACC0207153,CUST007153,Salary,188587,Active
ACC0207154,CUST007154,Current,68680,Active
ACC0207155,CUST007155,Current,177527,Active
ACC0207156,CUST007156,Salary,18136,Dormant
ACC0207157,CUST007157,Current,112453,Active
ACC0207158,CUST007158,Savings,19678,Active
ACC0207159,CUST007159,Current,93523,Active
ACC0207160,CUST007160,Savings,183272,Active
ACC0207161,CUST007161,Savings,167963,Active
ACC0207162,CUST007162,Current,143423,Active
ACC0207163,CUST007163,Current,150927,Active
ACC0207164,CUST007164,Savings,35484,Active
ACC0207165,CUST007165,Current,178327,Active
ACC0207166,CUST007166,Salary,181870,Active
ACC0207167,CUST007167,Current,146847,Active
ACC0207168,CUST007168,Salary,166718,Active
ACC0207169,CUST007169,Salary,173848,Active
ACC0207170,CUST007170,Current,122468,Active
ACC0207171,CUST007171,Current,89820,Active
ACC0207172,CUST007172,Current,167314,Active
ACC0207173,CUST007173,Current,79240,Active
ACC0207174,CUST007174,Savings,172671,Active
ACC0207175,CUST007175,Savings,61572,Active
ACC0207176,CUST007176,Savings,174043,Active
ACC0207177,CUST007177,Savings,139597,Active
ACC0207178,CUST007178,Current,131098,Active
ACC0207179,CUST007179,Savings,130299,Active
ACC0207180,CUST007180,Current,80031,Active
ACC0207181,CUST007181,Savings,142164,Active
ACC0207182,CUST007182,Savings,42272,Active
ACC0207183,CUST007183,Savings,118550,Active
ACC0207184,CUST007184,Current,122487,Active
ACC0207185,CUST007185,Current,178856,Active
ACC0207186,CUST007186,Savings,64167,Active
ACC0207187,CUST007187,Current,87816,Active
ACC0207188,CUST007188,Current,74475,Active
ACC0207189,CUST007189,Salary,53392,Active
ACC0207190,CUST007190,Savings,9930,Active
ACC0207191,CUST007191,Salary,54468,Active
ACC0207192,CUST007192,Salary,19688,Active
ACC0207193,CUST007193,Savings,111884,Active
ACC0207194,CUST007194,Current,52133,Active
ACC0207195,CUST007195,Salary,82859,Active
ACC0207196,CUST007196,Salary,89202,Active
ACC0207197,CUST007197,Salary,61832,Active
ACC0207198,CUST007198,Current,89746,Active
ACC0207199,CUST007199,Salary,151185,Active
ACC0207200,CUST007200,Savings,61555,Active
ACC0207201,CUST007201,Salary,176641,Active
ACC0207202,CUST007202,Salary,119693,Active
ACC0207203,CUST007203,Current,74042,Active
ACC0207204,CUST007204,Salary,87249,Active
ACC0207205,CUST007205,Current,156055,Active
ACC0207206,CUST007206,Savings,76367,Active
ACC0207207,CUST007207,Current,172544,Active
ACC0207208,CUST007208,Current,20805,Active
ACC0207209,CUST007209,Current,122291,Active
ACC0207210,CUST007210,Current,18857,Active
ACC0207211,CUST007211,Savings,188455,Active
ACC0207212,CUST007212,Salary,187926,Active
ACC0207213,CUST007213,Savings,92091,Active
ACC0207214,CUST007214,Current,116832,Dormant
ACC0207215,CUST007215,Salary,12883,Active
ACC0207216,CUST007216,Salary,17084,Active
ACC0207217,CUST007217,Salary,171492,Active
ACC0207218,CUST007218,Salary,72074,Active
ACC0207219,CUST007219,Salary,82823,Active
ACC0207220,CUST007220,Savings,123923,Active
ACC0207221,CUST007221,Current,77750,Active
ACC0207222,CUST007222,Savings,193566,Active
ACC0207223,CUST007223,Salary,120183,Active
ACC0207224,CUST007224,Salary,128328,Active
ACC0207225,CUST007225,Current,171616,Active
ACC0207226,CUST007226,Savings,9761,Active
ACC0207227,CUST007227,Current,102809,Active
ACC0207228,CUST007228,Salary,187787,Active
ACC0207229,CUST007229,Current,17969,Active
ACC0207230,CUST007230,Savings,12231,Active
ACC0207231,CUST007231,Current,195552,Active
ACC0207232,CUST007232,Current,56796,Active
ACC0207233,CUST007233,Savings,128791,Active
ACC0207234,CUST007234,Salary,50353,Active
ACC0207235,CUST007235,Savings,36544,Active
ACC0207236,CUST007236,Salary,30548,Active
ACC0207237,CUST007237,Savings,149450,Active
ACC0207238,CUST007238,Savings,56924,Active
ACC0207239,CUST007239,Savings,179496,Active
ACC0207240,CUST007240,Salary,111929,Active
ACC0207241,CUST007241,Salary,102397,Active
ACC0207242,CUST007242,Salary,134714,Active
ACC0207243,CUST007243,Salary,82192,Active
ACC0207244,CUST007244,Savings,109045,Active
ACC0207245,CUST007245,Current,91608,Active
ACC0207246,CUST007246,Current,138957,Active
ACC0207247,CUST007247,Savings,174174,Active
ACC0207248,CUST007248,Salary,140965,Dormant
ACC0207249,CUST007249,Savings,21391,Active
ACC0207250,CUST007250,Current,100518,Active
ACC0207251,CUST007251,Current,118135,Active
ACC0207252,CUST007252,Current,97247,Active
ACC0207253,CUST007253,Salary,19576,Active
ACC0207254,CUST007254,Salary,199184,Active
ACC0207255,CUST007255,Salary,94595,Active
ACC0207256,CUST007256,Current,106976,Active
ACC0207257,CUST007257,Salary,32629,Active
ACC0207258,CUST007258,Current,120963,Active
ACC0207259,CUST007259,Savings,43097,Active
ACC0207260,CUST007260,Savings,130603,Active
ACC0207261,CUST007261,Salary,108789,Active
ACC0207262,CUST007262,Savings,177627,Active
ACC0207263,CUST007263,Salary,85440,Active
ACC0207264,CUST007264,Current,17732,Active
ACC0207265,CUST007265,Current,90031,Active
ACC0207266,CUST007266,Current,195922,Active
ACC0207267,CUST007267,Savings,102288,Active
ACC0207268,CUST007268,Savings,76225,Active
ACC0207269,CUST007269,Savings,104412,Active
ACC0207270,CUST007270,Salary,102857,Active
ACC0207271,CUST007271,Salary,58979,Active
ACC0207272,CUST007272,Current,77583,Active
ACC0207273,CUST007273,Current,77263,Active
ACC0207274,CUST007274,Savings,67374,Active
ACC0207275,CUST007275,Salary,164379,Active
ACC0207276,CUST007276,Current,65434,Active
ACC0207277,CUST007277,Current,137610,Active
ACC0207278,CUST007278,Salary,42385,Active
ACC0207279,CUST007279,Current,73256,Active
ACC0207280,CUST007280,Savings,33250,Active
ACC0207281,CUST007281,Current,50298,Active
ACC0207282,CUST007282,Savings,199737,Active
ACC0207283,CUST007283,Savings,82901,Active
ACC0207284,CUST007284,Current,113976,Active
ACC0207285,CUST007285,Salary,59436,Active
ACC0207286,CUST007286,Savings,189025,Active
ACC0207287,CUST007287,Salary,198524,Active
ACC0207288,CUST007288,Salary,48222,Active
ACC0207289,CUST007289,Current,40003,Dormant
ACC0207290,CUST007290,Savings,29449,Active
ACC0207291,CUST007291,Savings,9378,Active
ACC0207292,CUST007292,Salary,18942,Active
ACC0207293,CUST007293,Current,71840,Active
ACC0207294,CUST007294,Current,41965,Active
ACC0207295,CUST007295,Savings,128593,Active
ACC0207296,CUST007296,Salary,29148,Active
ACC0207297,CUST007297,Salary,73635,Active
ACC0207298,CUST007298,Current,71904,Active
ACC0207299,CUST007299,Savings,159264,Active
ACC0207300,CUST007300,Salary,185186,Active
ACC0207301,CUST007301,Savings,24067,Active
ACC0207302,CUST007302,Current,175034,Active
ACC0207303,CUST007303,Salary,12576,Active
ACC0207304,CUST007304,Savings,31415,Active
ACC0207305,CUST007305,Salary,147891,Active
ACC0207306,CUST007306,Salary,92600,Active
ACC0207307,CUST007307,Salary,165531,Active
ACC0207308,CUST007308,Salary,182785,Active
ACC0207309,CUST007309,Savings,56445,Active
ACC0207310,CUST007310,Savings,188385,Active
ACC0207311,CUST007311,Salary,131200,Active
ACC0207312,CUST007312,Current,129818,Dormant
ACC0207313,CUST007313,Current,129883,Active
ACC0207314,CUST007314,Current,28102,Dormant
ACC0207315,CUST007315,Salary,153456,Active
ACC0207316,CUST007316,Savings,75839,Active
ACC0207317,CUST007317,Salary,57338,Active
ACC0207318,CUST007318,Current,138577,Active
ACC0207319,CUST007319,Savings,15655,Active
ACC0207320,CUST007320,Salary,138995,Active
ACC0207321,CUST007321,Current,196193,Active
ACC0207322,CUST007322,Current,56181,Active
ACC0207323,CUST007323,Savings,63952,Active
ACC0207324,CUST007324,Current,56641,Active
ACC0207325,CUST007325,Savings,127769,Active
ACC0207326,CUST007326,Savings,115790,Dormant
ACC0207327,CUST007327,Savings,190668,Active
ACC0207328,CUST007328,Current,7036,Active
ACC0207329,CUST007329,Savings,128876,Dormant
ACC0207330,CUST007330,Salary,163225,Active
ACC0207331,CUST007331,Savings,41495,Active
ACC0207332,CUST007332,Savings,13026,Active
ACC0207333,CUST007333,Current,6975,Dormant
ACC0207334,CUST007334,Current,95655,Active
ACC0207335,CUST007335,Current,22255,Active
ACC0207336,CUST007336,Savings,194450,Active
ACC0207337,CUST007337,Current,126070,Active
ACC0207338,CUST007338,Salary,190789,Dormant
ACC0207339,CUST007339,Current,71501,Active
ACC0207340,CUST007340,Salary,120426,Active
ACC0207341,CUST007341,Current,140901,Active
ACC0207342,CUST007342,Current,96917,Active
ACC0207343,CUST007343,Salary,19351,Active
ACC0207344,CUST007344,Salary,34393,Active
ACC0207345,CUST007345,Savings,178573,Active
ACC0207346,CUST007346,Savings,26876,Active
ACC0207347,CUST007347,Salary,25698,Active
ACC0207348,CUST007348,Salary,88942,Active
ACC0207349,CUST007349,Savings,104407,Active
ACC0207350,CUST007350,Salary,139933,Active
ACC0207351,CUST007351,Savings,22261,Dormant
ACC0207352,CUST007352,Salary,113833,Active
ACC0207353,CUST007353,Salary,182548,Dormant
ACC0207354,CUST007354,Salary,46320,Active
ACC0207355,CUST007355,Savings,152833,Active
ACC0207356,CUST007356,Salary,9456,Active
ACC0207357,CUST007357,Savings,81690,Active
ACC0207358,CUST007358,Salary,134709,Active
ACC0207359,CUST007359,Salary,164643,Active
ACC0207360,CUST007360,Savings,139063,Active
ACC0207361,CUST007361,Savings,82231,Active
ACC0207362,CUST007362,Salary,198364,Active
ACC0207363,CUST007363,Salary,150788,Active
ACC0207364,CUST007364,Savings,136594,Active
ACC0207365,CUST007365,Current,43183,Active
ACC0207366,CUST007366,Current,70980,Active
ACC0207367,CUST007367,Savings,39460,Active
ACC0207368,CUST007368,Current,177746,Active
ACC0207369,CUST007369,Current,165277,Active
ACC0207370,CUST007370,Salary,88293,Active
ACC0207371,CUST007371,Current,74921,Active
ACC0207372,CUST007372,Salary,115068,Active
ACC0207373,CUST007373,Salary,80945,Active
ACC0207374,CUST007374,Savings,151554,Active
ACC0207375,CUST007375,Current,128110,Active
ACC0207376,CUST007376,Salary,153386,Active
ACC0207377,CUST007377,Current,122132,Active
ACC0207378,CUST007378,Savings,108725,Active
ACC0207379,CUST007379,Salary,146219,Active
ACC0207380,CUST007380,Salary,154703,Active
ACC0207381,CUST007381,Salary,148311,Active
ACC0207382,CUST007382,Current,168894,Active
ACC0207383,CUST007383,Savings,45670,Active
ACC0207384,CUST007384,Current,121910,Active
ACC0207385,CUST007385,Savings,14582,Active
